Index	GT Class	Pred Class	Path	Path Probs	Num Nodes Explored	Node Backtracks
8459	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8460	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8461	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8462	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8463	1	1	['n00003553', 'n03575240', 'n03791235']	[0.9929, 0.9981, 0.9973]	3	{}
8464	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8465	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.999]	3	{}
8466	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8467	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
8468	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8469	5	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.8743, 0.9871, 0.9996, 0.9996]	4	{}
8470	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9997, 1.0]	3	{}
8471	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9987, 0.9993]	3	{}
8472	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8473	2	2	['n00003553', 'n01471682']	[0.998, 0.9925]	2	{}
8474	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8475	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.9999]	3	{}
8476	0	0	['n00003553', 'n03575240', 'n03125870']	[0.4324, 0.5884, 0.8118]	5	{'n01886756': 1, 'n01471682': 1}
8477	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
8478	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
8479	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8480	2	6	['n00003553', 'n01471682']	[0.9685, 0.681]	2	{}
8481	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9726, 0.99, 0.9986]	4	{}
8482	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8483	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8484	3	6	['n00003553', 'n01471682']	[0.9996, 0.3723]	3	{'n01886756': 1}
8485	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8486	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8487	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.6129, 0.9927, 0.9988]	4	{}
8488	9	9	['n00003553', 'n03575240', 'n03791235']	[0.9981, 0.9987, 0.7488]	3	{}
8489	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8490	3	6	['n00003553', 'n01471682']	[1.0, 0.5912]	2	{}
8491	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.9977, 0.6426, 0.7646, 0.985]	4	{}
8492	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9999, 0.9989, 0.9474]	3	{}
8493	2	2	['n00003553', 'n01471682']	[1.0, 0.9989]	2	{}
8494	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.9863, 0.9995]	3	{}
8495	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8496	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8497	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9999, 1.0, 1.0, 1.0]	4	{}
8498	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8499	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8500	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8501	8	8	['n00003553', 'n03575240', 'n03125870']	[0.9993, 0.9996, 0.9997]	3	{}
8502	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8503	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8504	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.9899, 0.9997]	3	{}
8505	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
8506	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8507	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.9278]	3	{}
8508	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8509	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8510	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8511	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8512	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.9999]	3	{}
8513	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8514	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9988, 0.9986, 0.7727, 0.7397]	4	{}
8515	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8516	8	8	['n00003553', 'n03575240', 'n03125870']	[0.9992, 0.9999, 1.0]	3	{}
8517	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8518	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.9818, 0.9985]	3	{}
8519	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8520	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8521	9	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9294, 0.9833]	3	{}
8522	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8523	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8524	6	6	['n00003553', 'n01471682']	[1.0, 0.9989]	2	{}
8525	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9999, 0.9999, 1.0]	4	{}
8526	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9997]	4	{}
8527	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8528	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
8529	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.874, 0.3536]	3	{}
8530	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8531	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.9998]	3	{}
8532	3	0	['n00003553', 'n03575240', 'n03125870']	[0.9888, 0.7277, 0.7175]	3	{}
8533	6	6	['n00003553', 'n01471682']	[1.0, 0.9998]	2	{}
8534	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8535	7	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 0.9914, 0.9998]	4	{}
8536	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.9963, 0.873]	3	{}
8537	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8538	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9999, 1.0, 1.0]	4	{}
8539	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8540	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8541	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9344, 0.9983]	3	{}
8542	2	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9415, 0.963, 0.9877]	4	{}
8543	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8544	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8545	6	6	['n00003553', 'n01471682']	[1.0, 0.8699]	2	{}
8546	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.98]	3	{}
8547	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8548	3	6	['n00003553', 'n01471682']	[0.9995, 0.6984]	2	{}
8549	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.9801]	3	{}
8550	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8551	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8552	6	6	['n00003553', 'n01471682']	[0.9999, 1.0]	2	{}
8553	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9463, 0.9975, 0.9961]	4	{}
8554	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8555	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
8556	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8557	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
8558	2	2	['n00003553', 'n01471682']	[0.9983, 0.9996]	2	{}
8559	1	1	['n00003553', 'n03575240', 'n03791235']	[0.9999, 0.9985, 0.9982]	3	{}
8560	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8561	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8562	2	2	['n00003553', 'n01471682']	[1.0, 0.9978]	2	{}
8563	0	0	['n00003553', 'n03575240', 'n03125870']	[0.7861, 0.8712, 0.9773]	3	{}
8564	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.9999, 1.0]	3	{}
8565	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8566	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.997, 0.9996, 0.9995, 0.9987]	4	{}
8567	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8568	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8569	6	6	['n00003553', 'n01471682']	[1.0, 0.9961]	2	{}
8570	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8571	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8572	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.9999]	3	{}
8573	6	6	['n00003553', 'n01471682']	[0.9162, 0.8404]	2	{}
8574	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8575	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8576	2	0	['n00003553', 'n03575240', 'n03125870']	[0.9987, 0.9993, 0.9295]	3	{}
8577	3	6	['n00003553', 'n01471682']	[1.0, 0.9687]	2	{}
8578	2	2	['n00003553', 'n01471682']	[1.0, 0.9883]	2	{}
8579	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8580	3	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9996]	4	{}
8581	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8582	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8583	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8584	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8585	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8586	6	6	['n00003553', 'n01471682']	[1.0, 0.9915]	2	{}
8587	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8588	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8589	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 0.6464, 0.53]	4	{}
8590	0	0	['n00003553', 'n03575240', 'n03125870']	[0.987, 0.9929, 0.9991]	3	{}
8591	6	6	['n00003553', 'n01471682']	[1.0, 0.9805]	2	{}
8592	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8593	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8594	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
8595	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8596	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8597	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.9999, 0.9999, 1.0, 1.0]	4	{}
8598	3	2	['n00003553', 'n01471682']	[1.0, 0.9999]	2	{}
8599	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9224, 0.9991, 0.9999]	4	{}
8600	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
8601	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
8602	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8603	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8604	6	6	['n00003553', 'n01471682']	[0.9991, 0.9999]	2	{}
8605	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8606	1	1	['n00003553', 'n03575240', 'n03791235']	[0.9995, 1.0, 1.0]	3	{}
8607	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8608	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8609	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8610	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8611	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 0.9988, 0.9999]	4	{}
8612	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8613	6	6	['n00003553', 'n01471682']	[0.9999, 0.9997]	2	{}
8614	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8615	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8616	3	6	['n00003553', 'n01471682']	[1.0, 0.6638]	2	{}
8617	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9996, 0.9986, 0.9982]	4	{}
8618	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9995]	4	{}
8619	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9999, 0.9992, 0.9994]	4	{}
8620	3	6	['n00003553', 'n01471682']	[1.0, 0.907]	2	{}
8621	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8622	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8623	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8624	9	9	['n00003553', 'n03575240', 'n03791235']	[0.9999, 0.9982, 0.9808]	3	{}
8625	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9999, 1.0, 0.8808]	4	{}
8626	1	1	['n00003553', 'n03575240', 'n03791235']	[0.9993, 0.9999, 0.9973]	3	{}
8627	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8628	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8629	7	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 0.6215]	4	{}
8630	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
8631	2	2	['n00003553', 'n01471682']	[1.0, 0.9995]	2	{}
8632	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.9903, 0.8691, 0.7274, 0.8875]	4	{}
8633	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.999, 0.9958, 0.9975]	4	{}
8634	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8635	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8636	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8637	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 0.9942]	4	{}
8638	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8639	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9929, 0.9977, 0.9998, 0.9993]	4	{}
8640	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8641	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 0.9996, 0.9143]	4	{}
8642	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9025, 0.9705, 0.9378]	4	{}
8643	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8644	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.999, 0.9534]	3	{}
8645	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8646	2	2	['n00003553', 'n01471682']	[1.0, 0.9949]	2	{}
8647	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8648	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8649	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8650	2	2	['n00003553', 'n01471682']	[1.0, 0.8536]	2	{}
8651	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9854, 0.9946, 0.9847]	4	{}
8652	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8653	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9997, 1.0]	3	{}
8654	2	2	['n00003553', 'n01471682']	[0.9999, 0.9984]	2	{}
8655	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8656	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9999, 0.9999, 0.9999, 0.9977]	4	{}
8657	6	6	['n00003553', 'n01471682']	[0.9999, 1.0]	2	{}
8658	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
8659	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9999, 0.9999, 1.0, 1.0]	4	{}
8660	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8661	2	2	['n00003553', 'n01471682']	[0.9998, 0.9991]	2	{}
8662	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
8663	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8664	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9999]	4	{}
8665	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
8666	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9996, 0.8356, 0.6733]	3	{}
8667	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9976, 0.9998, 1.0]	4	{}
8668	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
8669	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8670	9	9	['n00003553', 'n03575240', 'n03791235']	[0.9999, 1.0, 1.0]	3	{}
8671	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9963, 0.9919, 0.7491, 0.8414]	4	{}
8672	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 0.9999]	4	{}
8673	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8674	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8675	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 0.9999]	4	{}
8676	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.9999]	3	{}
8677	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.8961]	4	{}
8678	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8679	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8680	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
8681	2	2	['n00003553', 'n01471682']	[0.9993, 0.9989]	2	{}
8682	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
8683	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8684	2	2	['n00003553', 'n01471682']	[0.9961, 0.9992]	2	{}
8685	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8686	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8687	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8688	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8689	6	6	['n00003553', 'n01471682']	[1.0, 0.9999]	2	{}
8690	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.7542]	3	{}
8691	6	6	['n00003553', 'n01471682']	[0.9975, 0.9763]	2	{}
8692	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9997, 1.0, 1.0]	4	{}
8693	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8694	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.9922]	3	{}
8695	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8696	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8697	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
8698	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8699	4	6	['n00003553', 'n01471682']	[1.0, 0.9999]	2	{}
8700	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9999, 0.9999, 1.0]	4	{}
8701	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8702	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.9983]	3	{}
8703	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9985, 0.9998, 0.9998]	4	{}
8704	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8705	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8706	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 0.9999, 1.0]	4	{}
8707	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8708	7	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.9999, 0.9956, 0.8016, 0.9726]	4	{}
8709	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8710	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 0.9999]	4	{}
8711	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8712	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8713	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8714	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.999, 0.9999, 0.5497, 0.8087]	4	{}
8715	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8716	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8717	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8718	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8719	2	2	['n00003553', 'n01471682']	[0.9739, 0.8685]	2	{}
8720	2	2	['n00003553', 'n01471682']	[0.8977, 0.9896]	2	{}
8721	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8722	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
8723	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 0.6294, 0.9319]	4	{}
8724	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
8725	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
8726	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
8727	9	0	['n00003553', 'n03575240', 'n03125870']	[0.9991, 0.9401, 0.9543]	3	{}
8728	6	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.8437]	4	{}
8729	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
8730	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
