Index	GT Class	Pred Class	Path	Path Probs	Num Nodes Explored	Node Backtracks
9394	60	60	['n00001740', 'n00001930', 'n00002684']	[1.0, 1.0, 1.0]	3	{}
9395	89	89	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037']	[0.9988, 0.9958, 0.9816, 0.8858, 0.9223, 0.8685, 0.9497, 0.9821, 0.8555]	9	{}
9396	82	82	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n11669921']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	7	{}
9397	10	61	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939']	[1.0, 1.0, 1.0, 0.4837, 0.5924]	6	{'n00004475': 1}
9398	80	55	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296']	[1.0, 0.9999, 1.0, 0.9998, 0.9994, 0.9674, 0.9816, 0.9627, 0.1279, 0.9857]	11	{'n02329401': 1}
9399	52	52	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	8	{}
9400	65	65	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.672, 0.9971, 0.971, 0.55, 0.7809, 0.9247, 0.7285, 0.9972]	9	{}
9401	55	55	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296']	[1.0, 0.9999, 0.9998, 0.9998, 0.9999, 1.0, 0.9993, 0.9999, 0.8913, 0.9971]	10	{}
9402	32	91	['n00001740', 'n00001930', 'n00020827']	[1.0, 0.6566, 0.7611]	3	{}
9403	77	77	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661']	[1.0, 1.0, 1.0, 0.9997, 0.9996, 0.9998, 0.9512]	7	{}
9404	69	69	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03100490']	[1.0, 0.9906, 0.9991, 0.9999, 0.9994, 0.9999, 1.0]	7	{}
9405	26	-1	['n00001740']	[]	11	{'n01905661': 1, 'n00015388': 1, 'n00004475': 1, 'n00021939': 1, 'n00003553': 1, 'n00002684': 1, 'n00020827': 1, 'n00007846': 1, 'n00001930': 1, 'n00002137': 1}
9406	42	42	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02127808']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	11	{}
9407	79	79	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661']	[1.0, 0.9996, 0.9993, 0.9981, 0.9985, 0.9204, 0.8181, 0.9689]	8	{}
9408	46	46	['n00001740', 'n00001930', 'n00007846', 'n09605289']	[1.0, 1.0, 0.8455, 0.7728]	4	{}
9409	20	20	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03405725', 'n04161981']	[1.0, 0.9995, 0.9995, 1.0, 1.0, 1.0, 1.0, 0.9999]	8	{}
9410	38	38	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01874434']	[0.9994, 0.9938, 0.9633, 0.7807, 0.9837, 0.9887, 0.9955, 1.0, 1.0]	9	{}
9411	52	47	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[1.0, 1.0, 1.0, 0.9998, 1.0, 1.0, 1.0, 0.9479]	8	{}
9412	15	65	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.9999, 0.9995, 0.9916, 0.9988, 0.9997, 0.9993, 0.9946, 0.6407]	9	{}
9413	7	79	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661']	[1.0, 0.9969, 0.9997, 0.9992, 0.9992, 0.9943, 0.9959, 0.9825]	8	{}
9414	65	65	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[0.9995, 0.9966, 0.9979, 0.9419, 0.9836, 0.0006, 0.5948, 0.823, 0.9453]	11	{'n01767661': 1, 'n01905661': 1}
9415	63	44	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01661091', 'n01661818']	[1.0, 1.0, 1.0, 1.0, 0.9998, 0.9625, 0.9692, 0.9365, 0.4883]	9	{}
9416	96	96	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[0.9953, 0.9852, 0.9005, 0.78, 0.8539, 0.9991, 0.9987, 0.9836]	8	{}
9417	26	4	['n00001740', 'n00001930', 'n00020827']	[0.9998, 0.6456, 0.5961]	3	{}
9418	29	29	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01661091', 'n01661818']	[1.0, 1.0, 0.9999, 0.9993, 0.9995, 0.999, 0.9518, 0.9938, 0.9988]	9	{}
9419	3	31	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 1.0, 1.0, 1.0, 0.9998, 1.0, 0.4273, 0.9921, 0.017]	13	{'n01661818': 1, 'n01661091': 1, 'n02075296': 1, 'n02394477': 1}
9420	79	79	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661']	[1.0, 1.0, 1.0, 0.9693, 0.9889, 0.9905, 0.9979, 1.0]	8	{}
9421	39	39	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03183080']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9995, 0.9998]	7	{}
9422	30	30	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n02512053', 'n02552171']	[1.0, 0.9997, 0.9996, 0.9999, 0.9997, 0.9999, 0.862, 0.9592, 0.9923]	9	{}
9423	99	99	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661']	[1.0, 0.999, 0.9988, 0.9173, 0.9456, 0.9884, 0.9999]	7	{}
9424	2	5	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03405725']	[0.9992, 0.9419, 0.8777, 0.6808, 0.5058, 0.6646, 0.7601]	7	{}
9425	8	8	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211']	[1.0, 0.9999, 0.9994, 0.9988, 0.9967, 0.9922, 0.9953, 0.9058]	8	{}
9426	19	71	['n00001740', 'n00001930']	[1.0, 0.0]	12	{'n02075296': 1, 'n01886756': 1, 'n01861778': 1, 'n01471682': 1, 'n00015388': 1, 'n00004475': 1, 'n00003553': 1, 'n00002684': 1, 'n00020827': 1, 'n00007846': 1}
9427	52	52	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9992]	8	{}
9428	69	40	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03183080']	[1.0, 0.9989, 0.9983, 0.9933, 0.9654, 0.5955, 0.9277]	7	{}
9429	58	58	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037', 'n03791235']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	10	{}
9430	54	-1	['n00001740']	[]	6	{'n00002684': 1, 'n00020827': 1, 'n00007846': 1, 'n00001930': 1, 'n00002137': 1}
9431	82	82	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n11669921']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	7	{}
9432	3	3	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296']	[1.0, 0.9742, 0.955, 0.9745, 0.9882, 0.9949, 0.9991, 0.9962, 0.9643, 0.9948]	10	{}
9433	82	96	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[0.9997, 0.9981, 0.9517, 0.9907, 0.8683, 0.6329, 0.8316, 0.9985]	8	{}
9434	93	93	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01661091']	[1.0, 0.9999, 0.9995, 0.9997, 0.9978, 0.9971, 0.9993, 1.0]	8	{}
9435	70	70	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13112664']	[1.0, 0.9905, 0.9834, 0.8723, 0.9666, 0.9973, 0.9981, 0.9971]	8	{}
9436	99	18	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388']	[1.0, 0.9869, 0.9986, 0.9958, 0.9897, 0.88]	6	{}
9437	21	21	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.9998, 0.9998, 0.9998, 0.9939, 0.9963, 0.9992, 0.999, 1.0]	9	{}
9438	17	17	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n04341686']	[1.0, 1.0, 1.0, 1.0, 0.9873, 0.9999]	6	{}
9439	56	56	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[0.9961, 0.9756, 0.9954, 0.7924, 0.9999, 1.0, 1.0, 1.0]	8	{}
9440	64	64	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01874434']	[1.0, 1.0, 1.0, 0.9998, 0.9998, 1.0, 0.6774, 0.9999, 1.0]	9	{}
9441	74	74	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.9999, 1.0, 0.9999, 0.9998, 0.7017, 0.8861, 0.9788, 0.9997]	9	{}
9442	1	1	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n02512053']	[1.0, 1.0, 0.9996, 0.9998, 0.7086, 0.8788, 0.9335, 0.9959]	8	{}
9443	62	92	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586']	[1.0, 1.0, 0.9923, 0.8707, 0.9992, 1.0]	6	{}
9444	61	22	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03183080']	[1.0, 1.0, 1.0, 1.0, 0.8345, 0.9521, 0.9998]	7	{}
9445	85	85	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037']	[1.0, 0.9999, 1.0, 0.9983, 0.9868, 0.9927, 0.9969, 0.9989, 0.9995]	9	{}
9446	78	78	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01661091', 'n01661818']	[1.0, 1.0, 0.9996, 0.9985, 0.9981, 0.9979, 0.9987, 1.0, 0.9999]	9	{}
9447	58	58	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037', 'n03791235']	[1.0, 1.0, 1.0, 1.0, 0.9998, 0.5899, 0.9892, 0.9956, 1.0, 1.0]	10	{}
9448	28	10	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04531098']	[1.0, 1.0, 1.0, 0.9997, 0.9961, 0.9996, 0.9998, 1.0]	8	{}
9449	53	53	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n07705931']	[1.0, 1.0, 1.0, 0.9999, 1.0]	5	{}
9450	74	4	['n00001740', 'n00001930', 'n00020827']	[1.0, 0.7768, 0.6059]	3	{}
9451	47	47	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[1.0, 0.9999, 0.991, 0.9998, 1.0, 1.0, 1.0, 0.9999]	8	{}
9452	5	5	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03405725']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	7	{}
9453	34	65	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.9999, 0.9999, 0.9993, 0.9989, 0.9998, 0.9999, 0.9933, 0.0019]	11	{'n02329401': 1, 'n02075296': 1}
9454	81	81	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037']	[0.9993, 0.9888, 0.9625, 0.998, 0.9979, 0.5678, 0.7666, 0.5863, 0.5295]	9	{}
9455	64	14	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 0.9999, 0.9993, 0.9997, 0.9992, 0.9988, 0.9994, 0.9977, 0.9955]	9	{}
9456	77	77	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661']	[1.0, 0.9958, 0.9974, 0.9929, 0.9959, 0.7972, 1.0]	7	{}
9457	30	67	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n02512053', 'n01482071']	[1.0, 0.9561, 0.9874, 0.9773, 0.9926, 0.9983, 1.0, 0.9746, 0.9985]	9	{}
9458	66	21	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 1.0, 1.0, 0.935, 0.9985, 0.9956, 0.9966, 0.9982, 0.6176]	9	{}
9459	4	4	['n00001740', 'n00001930', 'n00020827']	[0.9969, 0.6243, 0.5181]	3	{}
9460	45	45	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n01976146']	[1.0, 0.9995, 0.9987, 0.9991, 0.9994, 0.9991, 0.9989, 1.0, 0.9982]	9	{}
9461	30	93	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01661091']	[1.0, 0.9989, 0.9994, 0.9994, 0.9992, 0.9997, 0.8025, 0.9923]	8	{}
9462	98	11	['n00001740', 'n00001930', 'n00007846']	[1.0, 1.0, 0.8419]	3	{}
9463	44	88	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02127808']	[0.9806, 0.9415, 0.9214, 0.9145, 0.9824, 0.2688, 0.3409, 0.6118, 0.3747, 0.5165, 0.674]	15	{'n01767661': 1, 'n01905661': 1, 'n01661818': 1, 'n01661091': 1}
9464	95	45	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n01976146']	[1.0, 0.9653, 0.9912, 0.9678, 0.8598, 0.5667, 0.6839, 0.7869, 0.9333]	9	{}
9465	87	87	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240']	[1.0, 0.9999, 0.9977, 1.0, 1.0, 1.0]	6	{}
9466	63	-1	['n00001740']	[]	4	{'n00002684': 1, 'n00001930': 1, 'n00002137': 1}
9467	87	87	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240']	[1.0, 0.9999, 1.0, 1.0, 0.9997, 1.0]	6	{}
9468	26	50	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02329401']	[1.0, 0.9997, 0.9999, 0.9999, 0.9998, 0.8441, 0.9122, 0.758, 0.9702, 0.6788]	10	{}
9469	41	41	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	6	{}
9470	70	70	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13112664']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	8	{}
9471	22	34	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02083346']	[1.0, 0.9552, 0.9109, 0.9484, 0.9331, 0.9803, 0.9855, 0.9406, 0.9378, 0.9991, 0.9986]	11	{}
9472	21	21	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.6827, 0.9377, 0.9781, 0.9965, 0.9986, 0.9939, 0.9959, 0.9993]	9	{}
9473	32	32	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n02512053', 'n02552171']	[1.0, 0.99, 0.9994, 0.9998, 1.0, 1.0, 0.9999, 1.0, 1.0]	9	{}
9474	90	90	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03100490', 'n04019101']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9998, 1.0, 1.0]	8	{}
9475	36	71	['n00001740', 'n00001930']	[1.0, 0.0]	10	{'n01471682': 1, 'n01905661': 1, 'n00015388': 1, 'n00004475': 1, 'n00003553': 1, 'n00002684': 1, 'n00020827': 1, 'n00007846': 1}
9476	85	85	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037']	[1.0, 1.0, 0.9998, 1.0, 0.9994, 0.999, 0.9996, 1.0, 1.0]	9	{}
9477	74	23	['n00001740', 'n00001930']	[1.0, 0.0208]	7	{'n00004475': 1, 'n07705931': 1, 'n00021939': 1, 'n00003553': 1, 'n00002684': 1}
9478	87	12	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n04341686']	[1.0, 1.0, 1.0, 1.0, 0.5072, 0.5313]	6	{}
9479	21	21	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.9994, 0.9973, 0.9653, 0.9406, 0.9663, 0.8486, 0.704, 0.9999]	9	{}
9480	87	87	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240']	[1.0, 0.9528, 0.8833, 0.9921, 0.9999, 1.0]	6	{}
9481	71	71	['n00001740', 'n00001930']	[1.0, 0.9979]	2	{}
9482	53	53	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n07705931']	[1.0, 1.0, 1.0, 0.9335, 0.9941]	5	{}
9483	27	27	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01661091', 'n01661818']	[1.0, 0.9841, 0.9812, 0.9468, 0.9715, 0.8923, 0.9411, 0.9879, 1.0]	9	{}
9484	63	-1	['n00001740']	[]	6	{'n00020827': 1, 'n00002684': 1, 'n00007846': 1, 'n00001930': 1, 'n00002137': 1}
9485	1	92	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586']	[1.0, 0.9795, 0.9233, 0.9782, 0.7211, 0.4539]	6	{}
9486	8	8	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211']	[1.0, 0.9957, 0.9992, 0.9999, 0.9999, 0.9992, 0.9999, 1.0]	8	{}
9487	93	93	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01661091']	[0.9999, 0.8065, 0.7563, 0.8533, 0.8482, 0.8918, 0.7544, 0.4338]	8	{}
9488	98	98	['n00001740', 'n00001930', 'n00007846', 'n09605289']	[1.0, 0.7111, 0.6159, 0.9948]	4	{}
9489	61	61	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939']	[1.0, 1.0, 1.0, 0.9999, 1.0]	5	{}
9490	88	42	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02127808']	[1.0, 1.0, 1.0, 1.0, 0.9999, 0.9999, 0.9999, 1.0, 1.0, 1.0, 0.5386]	11	{}
9491	37	90	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03100490', 'n04019101']	[1.0, 0.9993, 0.9996, 0.9998, 0.998, 0.67, 0.8574, 0.5805]	8	{}
9492	10	10	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04531098']	[1.0, 1.0, 0.9992, 0.4281, 0.5341, 0.9196, 0.6285, 0.8097]	10	{'n00015388': 1, 'n00004475': 1}
9493	83	83	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13112664']	[1.0, 1.0, 1.0, 0.9984, 1.0, 1.0, 1.0, 1.0]	8	{}
9494	91	74	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[0.9999, 0.9987, 0.9982, 0.9105, 0.962, 0.9741, 0.8157, 0.9557, 0.0642]	12	{'n02394477': 1, 'n02075296': 1, 'n02062017': 1}
9495	85	58	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037', 'n03791235']	[1.0, 0.9993, 0.9768, 0.9995, 0.9998, 0.9789, 0.9713, 0.9956, 0.9642, 0.6226]	10	{}
9496	34	34	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02083346']	[1.0, 0.9998, 0.9991, 0.9999, 0.9999, 0.9996, 1.0, 0.9999, 0.9573, 1.0, 0.9992]	11	{}
9497	24	24	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 0.9986, 0.9989, 0.9997, 0.9993, 0.9995, 0.9996, 1.0, 1.0]	9	{}
9498	50	23	['n00001740', 'n00001930']	[1.0, 0.0]	13	{'n01905661': 1, 'n01861778': 1, 'n01471682': 1, 'n00015388': 1, 'n00004475': 1, 'n00021939': 1, 'n07705931': 1, 'n00003553': 1, 'n00002684': 1, 'n00007846': 1, 'n00020827': 1}
9499	49	49	['n00001740', 'n00001930', 'n00002684']	[1.0, 0.9861, 0.9996]	3	{}
9500	12	12	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n04341686']	[1.0, 1.0, 1.0, 1.0, 0.7468, 0.9431]	6	{}
9501	28	28	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503']	[1.0, 0.9999, 1.0, 1.0, 0.9999, 1.0, 0.9823]	7	{}
9502	74	50	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02329401']	[1.0, 1.0, 1.0, 1.0, 0.9998, 0.9998, 1.0, 0.9922, 0.8605, 0.9821]	10	{}
9503	44	-1	['n00001740']	[]	14	{'n03094503': 1, 'n03575240': 1, 'n00021939': 1, 'n01976146': 1, 'n01767661': 1, 'n01905661': 1, 'n00015388': 1, 'n00004475': 1, 'n00003553': 1, 'n00002684': 1, 'n00020827': 1, 'n00001930': 1, 'n00002137': 1}
9504	58	85	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037']	[1.0, 0.9955, 0.9784, 0.9903, 0.8922, 0.9182, 0.9892, 0.9762, 0.3619]	9	{}
9505	45	-1	['n00001740']	[]	13	{'n01767661': 1, 'n01905661': 1, 'n01471682': 1, 'n00015388': 1, 'n00004475': 1, 'n00021939': 1, 'n00003553': 1, 'n00002684': 1, 'n00007846': 1, 'n00020827': 1, 'n00001930': 1, 'n00002137': 1}
9506	87	87	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240']	[1.0, 1.0, 1.0, 1.0, 0.9991, 1.0]	6	{}
9507	79	79	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661']	[1.0, 0.9984, 0.9743, 0.7664, 0.6558, 0.8186, 0.6395, 0.9271]	8	{}
9508	32	67	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n02512053', 'n01482071']	[1.0, 0.9999, 0.9998, 0.9991, 0.9962, 0.9837, 0.8659, 0.9912, 0.9948]	9	{}
9509	14	16	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503']	[1.0, 0.9996, 0.9999, 0.9578, 0.931, 0.9662, 0.6063]	7	{}
9510	47	47	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9997]	8	{}
9511	31	31	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[0.9995, 0.9978, 0.9876, 0.9259, 0.9664, 0.9943, 0.9989, 0.9984, 0.9949]	9	{}
9512	77	77	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661']	[1.0, 0.9925, 0.9946, 0.9798, 0.9089, 0.997, 0.9996]	7	{}
9513	59	52	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[1.0, 1.0, 0.9999, 1.0, 1.0, 1.0, 1.0, 0.8343]	8	{}
9514	60	49	['n00001740', 'n00001930', 'n00002684']	[0.9997, 0.9894, 0.8983]	3	{}
9515	71	71	['n00001740', 'n00001930']	[1.0, 1.0]	2	{}
9516	25	5	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03405725']	[1.0, 1.0, 0.9999, 1.0, 0.9924, 0.5692, 0.5062]	7	{}
9517	67	67	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n02512053', 'n01482071']	[1.0, 0.9989, 0.9975, 0.9988, 0.9818, 0.9492, 0.9935, 0.9994, 0.9493]	9	{}
9518	81	81	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	9	{}
9519	98	2	['n00001740', 'n00001930', 'n00007846']	[1.0, 0.9995, 0.9281]	3	{}
9520	54	54	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n11669921']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9999, 1.0]	7	{}
